date_added,clean,persistent_id,name,kind,podcast,bitrate,unplayed,comments,track_number,location,file_folder_count,track_id,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,year,artist
2022-01-04 02:36:36,True,99A3B3F3F69A611A,Alma 10,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_060_Alma_10.mp3,,14686,24137162,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-11-27 17:00:00,Podcast,,1166000,,Restoration Archives
2022-01-04 02:36:36,True,5E0F062DC9D9C03A,Alma 11,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_061_Alma_11.mp3,,14684,8188884,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-11-28 18:00:00,Podcast,,368000,,Restoration Archives
2022-01-04 02:36:36,True,C3BF141103EA2CD3,Alma 12,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_062_Alma_12.mp3,,14682,47215823,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-11-29 19:00:00,Podcast,,2319000,,Restoration Archives
2022-01-04 02:36:36,True,0B8BB243F8B58488,Alma 13,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_063_Alma_13.mp3,,14680,21528052,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-11-30 20:00:00,Podcast,,1035000,,Restoration Archives
2022-01-04 02:36:36,True,0497F55F7615651E,Alma 14,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_064_Alma_14.mp3,,14678,34928868,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-01 21:00:05,Podcast,,1705000,,Restoration Archives
2022-01-04 02:36:36,True,E2E8CA3569F2E6D2,Alma 15,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_065_Alma_15.mp3,,14676,19052166,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-02 22:00:00,Podcast,,911000,,Restoration Archives
2022-01-04 02:36:36,True,A47CCB7F07B52E23,Alma 16,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_066_Alma_16.mp3,,14674,69716655,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-28 16:50:00,Podcast,,3445000,,Restoration Archives
2022-01-04 02:36:36,True,A15650F03451D024,Alma 17,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_067_Alma_17.mp3,,14672,26792247,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-29 00:00:00,Podcast,,1298000,,Restoration Archives
2022-01-04 02:36:36,True,D9E1A934F1C07BF8,Alma 18,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_068_Alma_18.mp3,,14670,5984150,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-29 23:00:00,Podcast,,258000,,Restoration Archives
2022-01-04 02:36:36,True,5C44ECBDF44A14BF,Alma 19,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_069_Alma_19.mp3,,14668,31373602,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-30 16:00:00,Podcast,,1527000,,Restoration Archives
2022-01-04 02:36:36,True,70B79914C90121A4,Alma 20,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_070_Alma_20.mp3,,14666,27602043,,,URL,Book of Mormon Audio - Restoration Edition,,,2020-12-31 17:00:00,Podcast,,1339000,,Restoration Archives
2022-01-04 02:36:36,True,C30562CA921F33B5,Alma 21,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_071_Alma_21.mp3,,14664,52926190,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-17 19:00:00,Podcast,,2605000,,Restoration Archives
2022-01-04 02:36:36,True,2CAEC1898E4C5646,Alma 22,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_072_Alma_22.mp3,,14662,13742517,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-18 03:00:00,Podcast,,646000,,Restoration Archives
2022-01-04 02:36:36,True,217992A54BD46F9F,Alma 23,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_073_Alma_23.mp3,,14660,13155807,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-18 16:00:00,Podcast,,616000,,Restoration Archives
2022-01-04 02:36:36,True,6C9BF5FC9D1C5013,Alma 24,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_074_Alma_24.mp3,,14658,22071921,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-19 03:00:00,Podcast,,1062000,,Restoration Archives
2022-01-04 02:36:36,True,407E0D2F453A6330,Alma 25,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_075_Alma_25.mp3,,14656,17343758,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-19 16:00:00,Podcast,,826000,,Restoration Archives
2022-01-04 02:36:36,True,72BA3F0A5D01AF29,Alma 26,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_076_Alma_26.mp3,,14654,39499774,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-20 03:00:00,Podcast,,1934000,,Restoration Archives
2022-01-04 02:36:36,True,0995AD1A5967E7DC,Alma 27,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_077_Alma_27.mp3,,14652,17945619,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-01-20 15:00:00,Podcast,,856000,,Restoration Archives
2022-01-04 02:36:36,True,49B50340C8AD4DAD,Alma 28,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_078_Alma_28.mp3,,14650,7265717,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-02-28 01:00:00,Podcast,,322000,,Restoration Archives
2022-01-04 02:36:36,True,4FBC55810DE599D9,Alma 29,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_079_Alma_29.mp3,,14648,17119105,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-02-28 17:00:00,Podcast,,815000,,Restoration Archives
2022-01-04 02:36:36,True,3297FF768C7CC78E,Alma 30,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_080_Alma_30.mp3,,14646,5470582,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-02-28 19:00:00,Podcast,,232000,,Restoration Archives
2021-12-30 22:54:10,,C9AB56B8AD45AA54,Helaman 1,MPEG audio file,True,160,True,restorationarchives.com,81,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Book of Mormon Audio - Restoration Editi/81 Helaman 1 1.mp3,4,5018,16113188,1,1,File,Book of Mormon Audio - Restoration Edition,,2021-03-08 19:40:50,2021-03-08 00:10:00,Podcast,44100,763846,2021,Restoration Archives
2021-12-30 22:54:10,,A6C22613FC9EAAD4,Helaman 2,MPEG audio file,True,160,True,restorationarchives.com,82,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Book of Mormon Audio - Restoration Editi/82 Helaman 2 1.mp3,4,5022,46756408,1,1,File,Book of Mormon Audio - Restoration Edition,,2021-03-14 20:38:46,2021-03-14 18:15:00,Podcast,44100,2296006,2021,Restoration Archives
2021-12-30 22:54:10,,7547581CABB5A8A0,Helaman 3,MPEG audio file,True,160,True,restorationarchives.com,83,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Book of Mormon Audio - Restoration Editi/83 Helaman 3 1.mp3,4,5024,34556702,1,1,File,Book of Mormon Audio - Restoration Edition,,2021-03-21 20:39:12,2021-03-21 16:30:00,Podcast,44100,1686021,2021,Restoration Archives
2022-01-04 02:36:36,True,FB46B08A18916F72,Helaman 4,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_084_Helaman_4.mp3,,14644,17298307,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-04-11 17:10:00,Podcast,,824000,,Restoration Archives
2022-01-04 02:36:36,True,0334335C3F29E0C2,Helaman 5,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_085_Helaman_5.mp3,,14642,35739188,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-04-11 17:11:00,Podcast,,1746000,,Restoration Archives
2022-01-04 02:36:36,True,E9805774EB286D91,3 Nephi 1,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_086_3-Nephi_1.mp3,,14640,25175480,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-07-19 14:55:00,Podcast,,761000,,Restoration Archives
2022-01-04 02:36:36,True,9D7F5D5A9B4248C5,3 Nephi 2,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_087_3-Nephi_2.mp3,,14638,41020314,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-07-25 22:10:00,Podcast,,1256000,,Restoration Archives
2022-01-04 02:36:36,True,2BED2D707A38A2CB,3 Nephi 3,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_088_3-Nephi_3.mp3,,14636,25076006,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-07-25 22:12:00,Podcast,,758000,,Restoration Archives
2022-01-04 02:36:36,True,5349C98273133936,3 Nephi 4,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_089_3-Nephi_4.mp3,,14634,31708183,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-16 15:35:00,Podcast,,965000,,Restoration Archives
2022-01-04 02:36:36,True,2C2C77F900B7F63E,3 Nephi 5,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_090_3-Nephi_5.mp3,,14632,40282198,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-23 15:15:00,Podcast,,1233000,,Restoration Archives
2022-01-04 02:36:36,True,58C95FC5DBD3955D,3 Nephi 6,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_091_3-Nephi_6.mp3,,14630,11811653,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-23 15:17:00,Podcast,,343000,,Restoration Archives
2022-01-04 02:36:36,True,3F1796849129E824,3 Nephi 7,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_092_3-Nephi_7.mp3,,14628,18471415,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-29 03:45:00,Podcast,,551000,,Restoration Archives
2022-01-04 02:36:36,True,D44A49245BC8FDAE,3 Nephi 8,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_093_3-Nephi_8.mp3,,14626,24360460,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-29 03:50:00,Podcast,,735000,,Restoration Archives
2022-01-04 02:36:36,True,AEA8CDAB6BE9A4EB,3 Nephi 9,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_094_3-Nephi_9.mp3,,14624,39196340,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-30 16:50:00,Podcast,,1199000,,Restoration Archives
2022-01-04 02:36:36,True,6172B818C73E661B,3 Nephi 10,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_095_3-Nephi_10.mp3,,14622,13567083,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-08-30 16:55:00,Podcast,,398000,,Restoration Archives
2022-01-04 02:36:36,True,55FFF8F3DC348400,3 Nephi 11,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_096_3-Nephi_11.mp3,,14620,12161904,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-13 14:00:00,Podcast,,354000,,Restoration Archives
2022-01-04 02:36:36,True,4820A2031D662F71,3 Nephi 12,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_097_3-Nephi_12.mp3,,14618,15804000,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-13 14:15:00,Podcast,,468000,,Restoration Archives
2022-01-04 02:36:36,True,DA164B519193C664,3 Nephi 13,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_098_3-Nephi_13.mp3,,14616,24895449,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-13 14:30:00,Podcast,,752000,,Restoration Archives
2022-01-04 02:36:36,True,DAB755DF854C327C,3 Nephi 14,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_099_3-Nephi_14.mp3,,14614,2593982,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-13 14:45:00,Podcast,,55000,,Restoration Archives
2022-01-04 02:36:36,True,EF12766DF8533A30,4 Nephi 1,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_100_4-Nephi.mp3,,14612,22021559,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-13 15:00:00,Podcast,,662000,,Restoration Archives
2022-01-04 02:36:36,True,0A46D8E50FD5F69D,Mormon 1,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_101_Mormon_1.mp3,,14610,30412509,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-20 15:20:00,Podcast,,925000,,Restoration Archives
2022-01-04 02:36:36,True,24D859DDB68967A6,Mormon 2,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_102_Mormon_2.mp3,,14608,17543545,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-09-28 16:45:00,Podcast,,522000,,Restoration Archives
2022-01-04 02:36:36,True,5ECD39A8B0B5549B,Mormon 3,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_103_Mormon_3.mp3,,14606,15055852,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-01 16:10:00,Podcast,,445000,,Restoration Archives
2022-01-04 02:36:36,True,D1EDD682A95B4AF3,Mormon 4,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_104_Mormon_4.mp3,,14604,40731922,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-21 18:25:00,Podcast,,1247000,,Restoration Archives
2022-01-04 02:36:36,True,B314010D7635E888,Ether 1,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_105_Ether_1.mp3,,14602,47988736,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-21 18:30:00,Podcast,,1474000,,Restoration Archives
2022-01-04 02:36:36,True,1FC3713BB14BA4A9,Ether 2,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_106_Ether_2.mp3,,14600,3771789,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-21 18:35:00,Podcast,,92000,,Restoration Archives
2022-01-04 02:36:36,True,4715AAA0BFD21E01,Ether 3,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_107_Ether_3.mp3,,14598,12288000,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-21 18:40:00,Podcast,,358000,,Restoration Archives
2022-01-04 02:36:36,True,7261D8CBDF68FBE2,Ether 4,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_108_Ether_4.mp3,,14596,46779790,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-26 17:25:00,Podcast,,1436000,,Restoration Archives
2022-01-04 02:36:36,True,7B1C8F27F98FB419,Ether 5,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_109_Ether_5.mp3,,14594,20892234,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-26 17:30:00,Podcast,,627000,,Restoration Archives
2022-01-04 02:36:36,True,750721577E901CED,Ether 6,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_110_Ether_6.mp3,,14592,46417838,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-11-26 17:35:00,Podcast,,1425000,,Restoration Archives
2022-01-04 02:36:36,True,AEDE8CDAD9CE546C,Moroni 1,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_111_Moroni_1.mp3,,14590,2460234,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-05 19:45:00,Podcast,,51000,,Restoration Archives
2022-01-04 02:36:36,True,575C5E87AA49E584,Moroni 2,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_112_Moroni_2.mp3,,14588,2036423,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-05 19:50:00,Podcast,,38000,,Restoration Archives
2022-01-04 02:36:36,True,602540AD83B10D8E,Moroni 3,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_113_Moroni_3.mp3,,14586,2097445,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-05 19:55:00,Podcast,,40000,,Restoration Archives
2022-01-04 02:36:36,True,FA96A8D7C55508F7,Moroni 4,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_114_Moroni_4.mp3,,14584,2467757,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-05 20:00:00,Podcast,,51000,,Restoration Archives
2022-01-04 02:36:36,True,04C53D218E8A071D,Moroni 5,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_115_Moroni_5.mp3,,14582,1842490,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-05 20:05:00,Podcast,,32000,,Restoration Archives
2022-01-04 02:36:36,True,545BD5D4BE0F09DD,Moroni 6,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_116_Moroni_6.mp3,,14580,4579287,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-05 20:10:00,Podcast,,117000,,Restoration Archives
2022-01-04 02:36:36,True,9C5F863B0FC86DC3,Moroni 7,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_117_Moroni_7.mp3,,14578,22460417,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-12 19:45:00,Podcast,,676000,,Restoration Archives
2022-01-04 02:36:36,True,A0857180323F7BB0,Moroni 8,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_118_Moroni_8.mp3,,14576,13836247,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-12 19:50:00,Podcast,,407000,,Restoration Archives
2022-01-04 02:36:36,True,904B482BD6300601,Moroni 9,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_119_Moroni_9.mp3,,14574,12777139,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-12 19:55:00,Podcast,,373000,,Restoration Archives
2022-01-04 02:36:36,True,6AD0AD68D412A000,Moroni 10,,True,,True,,,https://media.blubrry.com/bookofmormonaudiorestorationed/bookofmormonaudio.com/podcast/episodes/BOM_120_Moroni_10.mp3,,14572,13214325,,,URL,Book of Mormon Audio - Restoration Edition,,,2021-12-12 20:00:00,Podcast,,387000,,Restoration Archives
