date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,play_count,size,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-01-04 02:36:31,08FE929398931B95,Visions of Heaven Audiobook Sample,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/9bb819c8-6b69-4d0a-9189-7a1d835f8981/visions-of-heaven-sample_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12776,,36400109,,URL,Everyday Saints,,,2020-03-23 22:03:02,Podcast,,2275000,,,"Lucy Bradford, Valerie Loveless"
2022-01-04 02:36:31,2D8A68FD7BAB7269,"Ideas, and Tips From a Teacher on Teaching Your Kids at Home",,True,,2020-04-03 16:39:23,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/a7a7dff6-416f-483f-ad2f-a8f83756b105/sierra-wilson_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12778,,30391234,,URL,Everyday Saints,,,2020-03-30 19:21:09,Podcast,,1899000,3668755163,,Sierra Wilson
2022-01-04 02:36:31,5650E4DAFF774B45,Finding Hope with Domestic Violence: Shannon Symmonds,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/41ad1e4d-fe74-4776-a829-5edc5efd6a72/shannon-symonds-emergency-podcast_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12780,,44933338,,URL,Everyday Saints,,,2020-04-06 17:59:02,Podcast,,2808000,,,"Shannon Symonds, Valerie Loveless"
2022-01-04 02:36:31,0975363D26919861,"Fireside, a night with David Ridges: Signs of the Times!",,True,,2020-06-17 13:38:43,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/2ebdf4a9-9e97-485a-88dc-1ae87fb8738a/a-night-with-david-ridges_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12782,,65146506,,URL,Everyday Saints,,,2020-04-13 15:48:47,Podcast,,4072000,3675224323,,David Ridges
2022-01-04 02:36:31,B1E0BD81226DCBD1,Divorce in Zion: Reg Christensen,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/16a70ec4-9c21-4365-9e8b-b91166c0e9a7/reg-christiansen_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12784,,66861810,,URL,Everyday Saints,,,2020-04-20 20:07:21,Podcast,,4179000,,,"Reg Christensen, Valerie Loveless"
2022-01-04 02:36:31,29E44B9780D6E360,FBI Agent Moonlighting as a Bishop,,True,,2020-05-29 21:45:01,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/068f0730-c129-40c5-83c5-3bbf1f142695/agent-bishop_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12786,,63513121,,URL,Everyday Saints,,,2020-05-07 16:45:19,Podcast,,3970000,3673611901,,Mike McPheters
2022-01-04 02:36:31,F07C61660B8414E9,Glimpsing Eternity: How our perspectives can better line up with Gods.,,True,,2020-05-26 17:09:50,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/8143cad7-cb10-4ab0-a3ed-a714f616e791/dwight-monson_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12788,,45174326,,URL,Everyday Saints,,,2020-05-11 06:00:08,Podcast,,2823000,3673336190,,"Dwight Monson, Valerie Loveless"
2022-01-04 02:36:31,BB01BE1CB6A63AEB,Angry with God?,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/3bc04f64-8113-4460-aa50-5d9cfddf39d5/scott-frazer-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12790,,43978127,,URL,Everyday Saints,,,2020-05-18 17:42:08,Podcast,,2749000,,,"Scott Frazer, Valerie Loveless"
2022-01-04 02:36:31,350B53F3F9F079A8,Modern Day Missionary,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/cceb88bb-face-4d21-bfb7-5a9a1e21d1c1/modern-day-missionary_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12792,,40529663,,URL,Everyday Saints,,,2020-05-26 06:00:09,Podcast,,2677000,,,"Dakota Pierce, Matthew spurrier, valerie loveless"
2022-01-04 02:36:31,0F6F3277DA7A43D9,Do's and Dont's of Regency Publishing: Angela Johnson,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/838e293c-d705-4cd3-bd7b-9da149f2b228/angela-johnsonfinal_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12794,,57947476,,URL,Everyday Saints,,,2020-06-08 06:00:05,Podcast,,3806000,,,"Valerie Loveless, Angela Johnson, Valerie Loveless Producer"
2022-01-04 02:36:31,A8396EDEBFD251C8,The Aaronic Priesthood is not just for deacons,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/117475f5-a43c-4794-8983-db5d723ae66c/nathan-nelsonfinal_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12796,,39697351,,URL,Everyday Saints,Aaronic Priesthood is not just for deacons,,2020-06-15 06:00:01,Podcast,,2593000,,,"Valerie Loveless, nathan Nelson"
2022-01-04 02:36:31,A81A0D564DE673C1,the Clash Between Science and Religion,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/a54217e9-b5b8-46ce-a652-37cf8b39327c/trent-stephens_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12798,,36820953,,URL,Everyday Saints,Clash Between Science and Religion,,2020-06-22 17:07:53,Podcast,,3142000,,,"Trent Stephens, Valerie Loveless, Valerie Loveless producer"
2022-01-04 02:36:31,9B3BA8D7306C4B34,Knowing Your Self Worth and the Meaning of Your Mission,,True,,2020-07-25 21:07:51,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/67337c8b-b5a5-480f-915d-9e796db10469/drew-young-finished_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12800,,33064648,,URL,Everyday Saints,,,2020-06-29 06:00:06,Podcast,,2444000,3678534471,,"Valerie Loveless, Valerie Loveless Producer, Drew Young"
2022-01-04 02:36:31,6A6D7BB019D6246B,Archaeology and the Gadianton Robbers Parallels,,True,,2020-07-25 22:04:34,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/09e10590-c4f5-4f61-9679-489811ff49c1/troy-smtih-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12802,,33677691,,URL,Everyday Saints,,,2020-07-06 06:00:04,Podcast,,2512000,3678537874,,"Valerie Loveless Producer, Valerie Loveless, Troy Smith"
2022-01-04 02:36:31,AD200A89C5902E66,Therapy or Writing? I'll take Writing Please!,,True,,2020-07-27 13:36:13,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/9738cc9f-39de-4dcc-922f-2d901769f257/calie-schmidt-ransom-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12804,,27423492,,URL,Everyday Saints,,,2020-07-13 06:00:03,Podcast,,2072000,3678680173,,"Valerie Loveless, Calie Schmidt"
2022-01-04 02:36:31,3EF39F48ACE256D3,Building a life after exceptional loss,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/f4db775e-bb0f-4d86-9386-6161b37587d6/julie-cluff-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12806,,31796994,,URL,Everyday Saints,,,2020-07-20 06:00:06,Podcast,,2390000,,,"Build a life after loss, Valerie Loveless, Julie Cluff, Valerie Loveless producer"
2022-01-04 02:36:31,5373A5E320729AB0,The First Women to Enter the Salt Lake Valley,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/b6c4d2b2-bd6e-44a2-a6eb-dfd7e5d0b054/women-of-the-early-church-1_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12808,,21455974,,URL,Everyday Saints,First Women to Enter the Salt Lake Valley,,2020-07-27 06:00:03,Podcast,,1541000,,,"Valerie Loveless Producer, Susan Evans McCloud"
2022-01-04 02:36:31,ECC65717852920BA,Discovering the Amazing Jaredites with George Potter,,True,,2020-09-12 17:18:07,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/323b3d92-08d5-4771-8e3f-db643d25057a/george-potter-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12810,,28152478,,URL,Everyday Saints,,,2020-08-17 06:00:27,Podcast,,2364000,3682754287,,"Valerie Loveless Producer, George Potter, Valerie Loveless"
2022-01-04 02:36:31,EBB99D4F0A25D1DB,"I see your suffering, I see your pain, I see you.",,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/115838d9-16f4-4b57-8856-fc8065678d57/julie-lee-i-see-you_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12812,,39505869,,URL,Everyday Saints,,,2020-08-31 06:00:04,Podcast,,2944000,,,"Valerie Loveless, Julie Lee"
2022-01-04 02:36:31,3A8A1A6293B1B7B0,Listen Learn and Love with Richard Ostler,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/5016e18f-586a-4890-8d3a-bc27f4ecbc2b/richard-ostler-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12814,,34152989,,URL,Everyday Saints,,,2020-09-07 06:00:33,Podcast,,2553000,,,"richard ostler, valerie loveless"
2022-01-04 02:36:31,649040E4D7764AC3,Exploring the Divine Feminine with Ramona Siddoway,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/9e7580ac-0df0-42b9-bb0b-2451b6e972ab/ramona-siddowayfinal_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12816,,27200842,,URL,Everyday Saints,,,2020-09-14 14:43:27,Podcast,,2170000,,,"Ramona Siddoway, Valerie Loveless"
2022-01-04 02:36:31,CEF510A3E66FE188,Can we Find the Silver Linings of 2020? With Aspen Hadley,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/bf12dfba-8b8d-4832-93f9-c8d60e02a966/2020-silver-linings_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12818,,33804419,,URL,Everyday Saints,,,2020-09-21 06:00:03,Podcast,,2601000,,,"valerie loveless, Aspen Hadley"
2022-01-04 02:36:31,DBC7F7BCB5258786,The Other Side of Fear,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/dc63c409-7bc6-4759-8daf-e6f71af66e2a/audio/2117f2ab-6039-4fa6-b825-b5c51be21244/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12820,,30676012,,URL,Everyday Saints,Other Side of Fear,,2020-10-12 06:00:00,Podcast,,2071000,,,"Brock Heasley, Valerie Loveless"
2022-01-04 02:36:31,354BF1ED644B3EC2,"War with the Remnant, With Matthew Hughes",,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/8fa0d306-ee12-4706-b096-74f478cce702/audio/50c906c5-42b1-4c11-acaf-b4cc663fbd0e/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12822,,31802551,,URL,Everyday Saints,,,2020-10-19 18:47:18,Podcast,,2234000,,,"Matthew Huges, Valerie Loveless"
2022-01-04 02:36:31,1F14ADEED21A79DD,"Elizabeth Drysdale, Author of Edgy Beauty and the Beast Retelling.",,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/148497c5-7bb6-4dff-95a8-d9c19fb4355e/audio/f69ea4b1-27f1-41b2-a0b5-ec8050ce0263/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12824,,30276592,,URL,Everyday Saints,,,2020-11-09 07:00:00,Podcast,,2371000,,,"Valerie Loveless, Elizabeth Drysdale"
2022-01-04 02:36:31,A824221B4AF9CE6E,50 Relics of the Restoration of the Church of Jesus Christ of Latter-day Saints,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/bacbdafd-2df4-4e6e-b6ed-fe06146672c4/audio/4d16afe6-c276-45ac-b84b-bdd2be65127a/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12826,,35267074,,URL,Everyday Saints,,,2020-11-16 07:00:00,Podcast,,2564000,,,"Valerie Loveless, Mary Jane Woodger, Casey Griffiths"
2022-01-04 02:36:31,8DA6CD83072A2444,"Christ versus Caesar: What is the ""Caesar"" in our lives today?",,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/d8ecff81-ec12-4c0a-aeda-454d3e3e24f2/audio/462d3cc1-a049-4208-b065-c324f54892cf/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12828,,33286979,,URL,Everyday Saints,,,2020-12-14 07:00:00,Podcast,,2406000,,,"connor boyack, Valerie Loveless"
2022-01-04 02:36:31,44154C1D086438A6,Trent Stephens: only 22% of LDS members believe in evolution,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/3e3ba310-c479-442a-8f20-c02737612edc/audio/b6d7c42b-1230-4ceb-97b5-b6ca90af08e9/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12830,,21963203,,URL,Everyday Saints,,,2021-02-15 07:00:00,Podcast,,1855000,,,"Valerie Loveless, Trent Stephens"
2022-01-04 02:36:31,3DC3093F8793ABAF,"Missionary work in a pandemic, how to make it work",,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/a647a91b-13eb-4763-b0dc-e35a3ac95830/audio/fad9944c-45d2-49c8-bf74-1157024fc725/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12832,,20153569,,URL,Everyday Saints,,,2021-02-22 07:00:00,Podcast,,1655000,,,Cedar Fort Publishing and Media
2022-01-04 02:36:31,6459C18854256F27,Design Your Life with Jeff and Rhonna Farrer,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/3094a464-08bd-43f3-8070-14f0a28a91c2/audio/48e6dd12-e83a-45bd-af56-6262e92fbef1/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12834,,31441859,,URL,Everyday Saints,,,2021-03-01 07:00:00,Podcast,,1966000,,,"Jeff Farrer, Rhonna Farrer, Valerie Loveless"
2022-01-04 02:36:31,23EF258DB40CC3AC,"President Nelson's Conference Challenge, With Kerry Muhlestein",,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/ba1e2b65-fa57-4b80-bdeb-2d02963851ee/audio/fe5d4b75-1b1b-46df-9285-95f0c198aaf4/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12836,,38672850,,URL,Everyday Saints,,,2021-03-08 07:00:00,Podcast,,2665000,,,"Valerie Loveless, Kerry Muhlestein"
2022-01-04 02:36:31,4CA62D3DB2307D24,"Near Death Experience, Woman sees grandmother on other side",,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/a4eaefdf-709a-48b1-92cd-3129c821f05b/audio/e1a53771-4eaf-4f1f-9fbc-b4a272169c76/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12838,,27101579,,URL,Everyday Saints,,,2021-03-15 06:00:00,Podcast,,2127000,,,"Rachel Anderson, Valerie Loveless"
2022-01-04 02:36:31,81B3C048C52C73AF,"God Comes to Women, a Viral Message",,True,,2021-08-04 18:14:48,,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/7ecefb96-1ee9-4a39-9fe6-c01a9dd413c5/audio/6a87ce68-6cb6-4047-ace3-8690422c6b55/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12840,2,51650186,,URL,Everyday Saints,,,2021-04-26 14:58:44,Podcast,,3229000,3710924088,,Cedar Fort Publishing and Media
2022-01-04 02:36:31,3AC82F66CF91B32B,Women of the Restoration: Ellis Shipp With Susan Evan McCloud,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/9c8cd53a-434c-40da-bd49-0ef45a83a9c1/audio/bbf1148b-e8e1-40c4-92f1-e704910eb784/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12842,,29736298,,URL,Everyday Saints,,,2021-05-27 15:26:55,Podcast,,2418000,,,Susan Evans McCloud
2022-01-04 02:36:31,8E9FB9C864172448,Why You Can't Pray Away Mental Health Challenges,,True,,2021-06-29 20:23:21,,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/b940f89c-dce2-4df3-b4f3-8cf2c2ba4fcb/audio/d546c81e-e7c1-49d4-9045-485aff87ae7e/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12844,1,36502927,,URL,Everyday Saints,,,2021-06-07 15:14:57,Podcast,,2281000,3707821401,,Cedar Fort Publishing and Media
2022-01-04 02:36:31,26D82108F209344B,Discovering Your God Given Talents to Find More Joy in Life,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/1432b724-da55-4de5-a65d-e3d454810a26/audio/e6002524-8969-40c2-823e-a1058d5535fa/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12846,,41937650,,URL,Everyday Saints,,,2021-07-12 06:00:00,Podcast,,2621000,,,"Valerie Loveless, Dustin Peterson"
2022-01-04 02:36:31,7CE63ED4D2ED4E30,A unique look into Kirtland and surrounding areas,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/bae4e7f5-721c-455d-a198-9aa3aaef8b89/audio/950a11d3-8c02-4a61-8894-a0065aed7e7c/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12848,,43728605,,URL,Everyday Saints,unique look into Kirtland and surrounding areas,,2021-07-26 06:00:00,Podcast,,2733000,,,"Damon Bahr, Tommy Aardena"
2022-01-04 02:36:31,A5AE2C73DCC219AE,Alive in Christ with Tom Holton,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/79d08696-6a87-4274-aed9-5b7640b7e70b/audio/7f90e096-cb7f-4fd3-a10c-c038e7dbcc03/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12850,,53436961,,URL,Everyday Saints,,,2021-08-31 17:13:55,Podcast,,3340000,,,"Valerie Loveless, Thomas Holton"
2022-01-04 02:36:31,1F06B543DD6D3861,Michael Young on the Tabernacle Choir as a Member,,True,,,True,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/8d65e9cb-d565-4149-bd5e-7e401ae2a0eb/audio/78f4b502-ed1a-4e46-a00e-2bb0691e2217/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12852,,36634154,,URL,Everyday Saints,,,2021-09-06 12:00:00,Podcast,,2290000,,,"Michael d. Young, Michael Young, Valerie Loveless, Bryce Mortimer"
2022-01-04 02:36:31,3B06770F2599144E,Stories of Women in the Bible: Divine attributes for us to emulate,,True,,2022-01-26 00:09:44,,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/8a8300ee-dff5-496c-b8e8-7187e7727282/audio/8e2203b1-fcd1-40bc-b76f-5e8498052df8/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12854,1,19747781,,URL,Everyday Saints,,,2021-09-13 13:00:00,Podcast,,1234000,3725975384,,"Aubri Robinson, Amber Corkin, Valerie Loveless"
2021-12-30 22:54:11,81ADA13C39A32165,"Allowing others to ""join us at our table"", with Shannon Symonds",MPEG audio file,True,128,2022-01-29 20:24:01,True,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Everyday Saints/Allowing others to _join us at our t 1.mp3,4,5060,,75229978,1,File,Everyday Saints,,2021-09-20 21:48:24,2021-09-20 19:05:52,Podcast,44100,4701178,3726307441,2021,Cedar Fort Publishing and Media
2022-05-21 03:06:45,05996FE0B25382CB,Tender Leaves of Hope: Finding Belonging for LGBTQ Latter-day Saints,,True,,2022-12-26 21:14:56,,https://cdn.simplecast.com/audio/14f8212a-0f65-4e66-89f3-e38f5d547ebe/episodes/2436d15d-5e6f-4978-ae92-b991947ce1f1/audio/7b9031ae-b70e-4616-ad04-ed1248d457b2/default_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,16838,1,49875260,,URL,Everyday Saints,,,2022-04-16 06:00:00,Podcast,,3117000,3754908896,,Cedar Fort Publishing and Media
