date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,size,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year
2022-01-04 02:36:47,4946AD82F30055DD,154: Inflammation - Curse or Savior?,,True,,2018-12-15 19:35:51,True,https://traffic.libsyn.com/secure/forbiddendoctor/154_-_Inflammation_-_Curse_or_Savior.mp3?dest-id=228963,,16392,32284423,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2018-11-13 15:50:42,Podcast,,2016000,3627722151,
2022-01-04 02:36:47,44968E055DA3A1D9,"155: What To Do When You're Really, Really Sick",,True,,2019-01-18 15:23:50,True,https://traffic.libsyn.com/secure/forbiddendoctor/155_-_What_To_Do_If_You_Are_Really_Really_Sick.mp3?dest-id=228963,,16394,58200405,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2018-12-11 14:51:16,Podcast,,3636000,3630644630,
2022-01-04 02:36:47,B1E4D621460DE950,156: Forbidden Understanding About Your ADHD Grandchild,,True,,2019-01-16 16:17:11,True,https://traffic.libsyn.com/secure/forbiddendoctor/156_-_Forbidden_Understanding_About_Your_ADHD_Child.mp3?dest-id=228963,,16396,52874355,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2018-12-18 16:01:21,Podcast,,3303000,3630475031,
2022-01-04 02:36:47,801805CE1910357D,157: Ten Reasons To Skip The Flu Shot,,True,,2019-01-16 15:20:42,True,https://traffic.libsyn.com/secure/forbiddendoctor/157-Ten_Reasons_To_Skip_The_Flu_Shot.mp3?dest-id=228963,,16398,51889722,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2018-12-23 11:00:00,Podcast,,3242000,3630471642,
2022-01-04 02:36:47,916741CB5299B164,158: What Do Oncologists Make On Chemotherapy?,,True,,2019-01-14 19:36:29,True,https://traffic.libsyn.com/secure/forbiddendoctor/158-_What_Do_Oncologists_Make_On_Chemotherapy.mp3?dest-id=228963,,16400,46434644,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-01-08 18:05:40,Podcast,,2900000,3630314189,
2022-01-04 02:36:47,9E4406D4D84F2538,159: Does My Newborn Really Need The Hep B Shot?,,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/159-_Does_My_Newborn_Baby_Really_Need_The_Hep_B_Shot.mp3?dest-id=228963,,16402,62279484,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-01-22 03:35:49,Podcast,,3891000,,
2022-01-04 02:36:47,1E7E0657596996C1,160: You Have Been Duped And Brainwashed By Medical Propaganda,,True,,2019-05-17 14:13:09,True,https://traffic.libsyn.com/secure/forbiddendoctor/160_-_You_Have_Been_Duped_and_Brainwashed_By_Medical_Propaganda.mp3?dest-id=228963,,16404,44287615,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-01-29 14:25:12,Podcast,,2766000,3640925589,
2022-01-04 02:36:47,510D79C31661D5DF,161: Acute Problems,,True,,2019-02-16 17:56:31,True,https://traffic.libsyn.com/secure/forbiddendoctor/161_-_Acute_Problems_-_What_To_Do_When_You_Do_Not_Know_What_To_Do.mp3_.mp3?dest-id=228963,,16406,44398293,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-02-05 15:55:20,Podcast,,2773000,3633159391,
2022-01-04 02:36:47,B2E415905D9C4557,162: On The Edge of Order & Chaos,,True,,2019-05-10 19:35:25,True,https://traffic.libsyn.com/secure/forbiddendoctor/162_-_On_The_Edge_of_Order_And_Chaos.mp3?dest-id=228963,,16408,66897126,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-02-19 13:05:45,Podcast,,4179000,3640340125,
2022-01-04 02:36:47,56738F38EB7D4821,163: Enzymes - The River Of Energy,,True,,2019-05-16 18:47:08,True,https://traffic.libsyn.com/secure/forbiddendoctor/163_-_Enzymes_-_The_River_Of_Energy-addendum.mp3?dest-id=228963,,16410,35362379,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-02-26 04:00:00,Podcast,,2208000,3640855628,
2022-01-04 02:36:47,B17413C3A2F6A732,164: The Relationship Between A Healthy Spine & A Good Pain-Free LIfe,,True,,2019-05-09 19:34:15,True,https://traffic.libsyn.com/secure/forbiddendoctor/164_-_The_Relationship_Between_A_Healthy_Spine_And_A_Good_Pain-Free_Life.mp3?dest-id=228963,,16412,36432619,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-03-05 04:00:00,Podcast,,2275000,3640253655,
2022-01-04 02:36:47,24A870883C23A4BA,165: The Anti-Cancer Properties of Turmeric,,True,,2019-06-11 20:01:51,True,https://traffic.libsyn.com/secure/forbiddendoctor/165_-_The_Anti-Cancer_Properties_of_Turmeric.mp3?dest-id=228963,,16414,23488724,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-03-12 12:46:52,Podcast,,1466000,3643106511,
2022-01-04 02:36:47,2062DABE3A80A081,166: Something A Little Different,,True,,2019-05-24 14:33:20,True,https://traffic.libsyn.com/secure/forbiddendoctor/166_-_Dr-Jack-And-Mary-Interviewed2.mp3?dest-id=228963,,16416,55792697,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-03-18 18:10:49,Podcast,,3487000,3641531600,
2022-01-04 02:36:47,F86F35DC1040054A,"167: They Would Have Told Us, Right?",,True,,2019-05-17 23:47:44,True,https://traffic.libsyn.com/secure/forbiddendoctor/167_-_They_Would_Have_Told_Us_Right.mp3?dest-id=228963,,16418,57161068,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-04-02 14:03:03,Podcast,,3571000,3640960064,
2022-01-04 02:36:47,0AE81EBCF3B8BCE5,168: Iodine - The Breast-Saving Mineral,,True,,2019-05-17 22:49:11,True,https://traffic.libsyn.com/secure/forbiddendoctor/168_-_Iodine_-_The_Breast-Saving_Mineral.mp3?dest-id=228963,,16420,66043718,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-04-09 13:06:04,Podcast,,4126000,3640956551,
2022-01-04 02:36:47,FAE6704CA6286E78,"169: A Simple Trick To Reduce The Risk of Heart Disease, Breast Cancer, and Fatty Liver",,True,,2019-05-22 19:24:37,True,https://traffic.libsyn.com/secure/forbiddendoctor/169-_Simple_Trick_To_Reduce_Risk_of_Heart_Disease_Breast_Cancer_and_Fatty_Liver.mp3?dest-id=228963,,16422,55911985,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-04-23 14:26:48,Podcast,,3492000,3641376277,
2022-01-04 02:36:47,588164CE0C3BA869,170: Interstitial Cystitis and Bladder Pain,,True,,2019-05-16 16:11:59,True,https://traffic.libsyn.com/secure/forbiddendoctor/170-interstitial-cystitis-bladder-pain2.mp3?dest-id=228963,,16424,74953972,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-04-30 14:27:23,Podcast,,4683000,3640846319,
2022-01-04 02:36:47,EB74DFA5D748E11D,"171: Cold Sores, Heat Stroke, and Restless Legs",,True,,2019-05-24 20:27:30,True,https://traffic.libsyn.com/secure/forbiddendoctor/171_-_Cold_Sores_Heat_Stroke_and_Restless_Legs.mp3?dest-id=228963,,16426,36490405,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-05-13 14:14:00,Podcast,,2279000,3641552850,
2022-01-04 02:36:47,725B3ADE37D61D35,172: Allergy or Leaky Gut?,,True,,2019-06-11 19:25:02,True,https://traffic.libsyn.com/secure/forbiddendoctor/172_-_Allergy_or_Leaky_Gut.mp3?dest-id=228963,,16428,33486548,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-05-20 10:00:00,Podcast,,2091000,3643104302,
2022-01-04 02:36:47,EB7822BE4DF485A6,173: Building Muscle Tone With Mary's Milkshake,,True,,2019-06-13 18:38:47,True,https://traffic.libsyn.com/secure/forbiddendoctor/173-marys-raw-egg-shake.mp3?dest-id=228963,,16430,56169055,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-05-28 13:27:14,Podcast,,3509000,3643274327,
2022-01-04 02:36:47,AD5BB2B769DEDE4F,174: COPD - That's All They Could Do,,True,,2019-07-05 15:01:19,True,https://traffic.libsyn.com/secure/forbiddendoctor/174-COPD-thats-all-they-could-do.mp3?dest-id=228963,,16432,48021175,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-06-04 12:57:53,Podcast,,2999000,3645162079,
2022-01-04 02:36:47,E8D96930A42F20B0,175: You Don't Know What You Don't Know,,True,,2019-06-18 19:20:26,True,https://traffic.libsyn.com/secure/forbiddendoctor/175-You-Dont-Know-What-You-Dont-Know.mp3?dest-id=228963,,16434,45914963,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-06-17 15:54:55,Podcast,,2868000,3643708826,
2022-01-04 02:36:47,7B01C4F7BC8E1AF0,"176: Cramps! Legs, Menstrual, and Heart",,True,,2019-08-12 13:42:53,True,https://traffic.libsyn.com/secure/forbiddendoctor/176-Cramps-Legs-Menstrual-Heart.mp3?dest-id=228963,,16436,67193620,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-06-25 14:00:14,Podcast,,4198000,3648440573,
2022-01-04 02:36:47,AC6FBCF51E242BA9,177: CBD Oil - Forbidden Until Now!,,True,,2019-09-10 18:21:51,True,https://traffic.libsyn.com/secure/forbiddendoctor/173-Forbidden-Until_Now.mp3?dest-id=228963,,16438,51287928,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-07-09 13:18:27,Podcast,,3203000,3650962911,
2022-01-04 02:36:47,7B797B8C653CE2DB,179: Ulcerative Colitis and Forbidden Healing,,True,,2019-09-09 23:40:22,True,https://traffic.libsyn.com/secure/forbiddendoctor/179_-_Ulcerative_Colitis_and_Forbidden_Healing.mp3?dest-id=228963,,16440,66339778,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-07-30 12:58:51,Podcast,,4144000,3650895622,
2022-01-04 02:36:47,24D243AC9A501EB2,180: A Crime Against Humanity,,True,,2019-09-09 21:52:39,True,https://traffic.libsyn.com/secure/forbiddendoctor/180-_Interview_With_Mark_Anderson.mp3?dest-id=228963,,16442,70814026,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-08-13 15:50:20,Podcast,,4423000,3650889159,
2022-01-04 02:36:47,30CBC828299BCAF9,181: A Survivor's Story Of Incurable Cancer,,True,,2019-09-05 23:58:16,True,https://traffic.libsyn.com/secure/forbiddendoctor/181-survivors-story-incurable-cancer.mp3?dest-id=228963,,16444,58933857,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-08-27 13:48:39,Podcast,,3682000,3650551096,
2022-01-04 02:36:47,DC65C1671D8A8D0B,182: The Forbidden Carnivore Diet,,True,,2019-09-18 22:49:23,True,https://traffic.libsyn.com/secure/forbiddendoctor/182-Forbidden-Carnivore-Diet.mp3?dest-id=228963,,16446,77915782,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-09-10 14:37:20,Podcast,,4869000,3651670163,
2022-01-04 02:36:47,CB3AE628AE574633,183: The Hostile Legal Environment For Breast Cancer,,True,,2019-10-26 19:50:24,True,https://traffic.libsyn.com/secure/forbiddendoctor/183-Hostile-Legal-Environment-For-Breast-Cancer.mp3?dest-id=228963,,16448,92486877,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-09-24 14:04:42,Podcast,,5779000,3654942624,
2022-01-04 02:36:47,54C84441BE18F3FC,184: Dr. Josh on Lectins and Proton Pump Inhibitors,,True,,2019-10-28 19:53:48,True,https://traffic.libsyn.com/secure/forbiddendoctor/184_-_Dr_Josh_Stockwell_On_Lectins_And_Proton_Pump_Inhibitors2.mp3?dest-id=228963,,16450,108799901,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-10-17 07:23:19,Podcast,,6799000,3655115628,
2022-01-04 02:36:47,39D6D064FF0F02C0,185: Health Freedom - What To Do When CPS Is At Your Door,,True,,2019-10-28 21:11:17,True,https://traffic.libsyn.com/secure/forbiddendoctor/185-Health_Freedom.mp3?dest-id=228963,,16452,70492559,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-10-22 02:13:10,Podcast,,4405000,3655120277,
2022-01-04 02:36:47,30FEE168885BB65C,186: Cutting Edge Integrative Cancer Care With Dr. Michael Karlfeldt,,True,,2019-10-31 20:12:40,True,https://traffic.libsyn.com/secure/forbiddendoctor/186_-_Cutting_Edge_Integrative_Cancer_Care_With_Dr_Michael_Karlfeldt.mp3?dest-id=228963,,16454,66776558,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-10-29 16:47:54,Podcast,,4173000,3655375960,
2022-01-04 02:36:47,5EAE22CCAACBFE27,"187: The Forbidden, Politically Incorrect Diet Changing Lives",,True,,2019-12-10 14:49:45,True,https://traffic.libsyn.com/secure/forbiddendoctor/187-Forbidden_Politically_Incorrect_Diet.mp3?dest-id=228963,,16456,98925121,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-11-19 14:41:16,Podcast,,6182000,3658808985,
2022-01-04 02:36:47,63D22690D38FE1B9,188: Clearing Up Vaccine Confusion With Dr. Michael Gaeta,,True,,2020-03-30 18:04:04,True,https://traffic.libsyn.com/secure/forbiddendoctor/188_-_Clearing_Up_Vaccine_Confusion_With_Michael_Gaeta.mp3?dest-id=228963,,16458,76344095,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2019-12-10 14:43:34,Podcast,,4771000,3668414644,
2022-01-04 02:36:47,7828915811548D3F,189: The Forbidden Secret To The End Of Autoimmune Disease,,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/189_-_Protomorphagens_-_Interview_With_Dr_Lowell_Keppell.mp3?dest-id=228963,,16460,73467292,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-01-21 13:54:47,Podcast,,4591000,,
2022-01-04 02:36:47,C72DC810AFBB1C49,190: Your Immune System - The Forbidden Defense,,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/190_-_Coronavirus_-_The_Forbidden_Defense.mp3?dest-id=228963,,16462,49824003,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-02-04 20:39:14,Podcast,,3113000,,
2021-12-30 22:54:06,F1A1225D705154C5,191: When All Other Therapies Fail,MPEG audio file,True,128,,True,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Forbidden Doctor_ Revealing Forbidden He/191_ When All Other Therapies Fail 1.mp3,4,4746,46086819,1,File,Forbidden Doctor: Revealing Forbidden Health Secrets!,,2020-03-07 18:55:34,2020-02-26 20:00:49,Podcast,44100,2885903,,2020
2022-01-04 02:36:47,4F88B212483C9EE5,192: Musings From The Forbidden Doctor,,True,,2020-04-24 16:50:17,True,https://traffic.libsyn.com/secure/forbiddendoctor/192_-_Notes_From_The_Forbidden_Doctor.mp3?dest-id=228963,,16464,47306128,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-03-10 15:12:57,Podcast,,2956000,3670570217,
2022-01-04 02:36:47,D3BB0ABFE0B3B09E,193: What They Won't Tell You About Your Immune System and 5G,,True,,2020-04-04 23:39:26,True,https://traffic.libsyn.com/secure/forbiddendoctor/193_-_What_They_Wont_Tell_You_About_Virus_And_5G.mp3?dest-id=228963,,16466,60836133,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-03-24 16:18:49,Podcast,,3802000,3668866766,
2022-01-04 02:36:47,EF8E69D4C2362E47,194: Are We Looking At An Extinction-Level Event?,,True,,2020-04-24 17:13:14,True,https://traffic.libsyn.com/secure/forbiddendoctor/194_-_Is_This_An_Extinction_Level_Event.mp3?dest-id=228963,,16468,91226399,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-04-02 18:10:39,Podcast,,5701000,3670571594,
2022-01-04 02:36:47,17BC40BC93A3E07F,195: Forbidden Answers To Fearful Propaganda,,True,,2020-05-04 16:09:48,True,https://traffic.libsyn.com/secure/forbiddendoctor/195_-_Forbidden_Answers_To_Fearful_Propaganda.mp3?dest-id=228963,,16472,55860116,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-04-21 03:34:35,Podcast,,3491000,3671431788,
2022-01-04 02:36:47,0A345E1DAC2FF9C6,196: Do The Opposite Of What You Are Told,,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/196_-_Do_The_Opposite_Of_What_You_Are_Told.mp3?dest-id=228963,,16474,31154517,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-05-05 14:13:41,Podcast,,1947000,,
2022-01-04 02:36:47,4B1A41F5033ECAE4,197: You Just Won't Believe It,,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/197-YouJustWontBelieveIt.mp3?dest-id=228963,,16476,31471817,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-05-19 13:33:50,Podcast,,1966000,,
2022-01-04 02:36:47,F8F46B555D31A94E,198: The Craziness Is Coming Out,,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/198_-_The_Craziness_Is_Coming_Out.mp3?dest-id=228963,,16478,38232643,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-06-02 19:02:02,Podcast,,2389000,,
2022-01-04 02:36:47,56A8F586D817B6C0,199: Fear Is The Currency Of The Media,,True,,2020-07-11 15:12:03,True,https://traffic.libsyn.com/secure/forbiddendoctor/199_-_Fear_Is_The_Currency_Of_The_Media.mp3?dest-id=228963,,16480,58327023,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-06-20 03:39:19,Podcast,,3645000,3677303523,
2022-01-04 02:36:47,4B15F650D299DA5D,200: The Germ Theory of Disease is Not True!,,True,,2020-07-18 15:44:14,True,https://traffic.libsyn.com/secure/forbiddendoctor/200-Germ-Theory-Disease-Wrong.mp3?dest-id=228963,,16482,75001220,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-07-13 18:10:24,Podcast,,4687000,3677910254,
2022-01-04 02:36:47,76836CFDA297E0D3,201: Forbidden Letters To The Editor,,True,,2021-04-09 13:57:03,True,https://traffic.libsyn.com/secure/forbiddendoctor/201-Forbidden_Letters_To_The_Editor.mp3?dest-id=228963,,16484,62568572,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-08-05 15:39:39,Podcast,,3910000,3700799823,
2022-01-04 02:36:47,F8DCC02B042377B1,"202: It's Over! Bye, bye COVID-19!",,True,,2020-10-10 15:53:16,True,https://traffic.libsyn.com/secure/forbiddendoctor/202-its-over-bye-bye.mp3?dest-id=228963,,16486,64925581,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-08-25 22:23:48,Podcast,,4057000,3685168396,
2022-01-04 02:36:47,06CCCA0B1B6D0B11,203: So...Are We Going To Wear Masks Forever?,,True,,2020-10-10 17:05:29,True,https://traffic.libsyn.com/secure/forbiddendoctor/203_-_So_Are_We_Going_To_Wear_Masks_Forever.mp3?dest-id=228963,,16488,78639589,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-09-14 15:17:36,Podcast,,4914000,3685172729,
2022-01-04 02:36:47,C1F4948BEABB923A,204: A Covid-19 Update...Understanding “Cases” vs. Mortality,,True,,2021-01-30 19:53:40,True,https://traffic.libsyn.com/secure/forbiddendoctor/204_-_A_Covid-19_Update_Understanding_Cases_vs_Mortality..mp3?dest-id=228963,,16490,87026120,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2020-11-09 06:11:12,Podcast,,5438000,3694856020,
2022-01-04 02:36:47,EECF731E77F75217,205: Super EMF Protection and Immune Modulation,,True,,2021-05-20 19:21:07,True,https://traffic.libsyn.com/secure/forbiddendoctor/205_-_Super_EMF_Protection_and_Immune_Modulation-corrected.mp3?dest-id=228963,,16492,77247196,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2021-02-01 18:29:52,Podcast,,4827000,3704361667,
